lat,lon,probability
45.5124,15.504,0.627
45.5124,15.5457,0.798
45.5124,15.5874,0.56
45.5124,15.629,0.585
45.5124,15.6707,0.442
45.5124,15.7124,0.458
45.5124,15.754,0.48
45.5124,15.7957,0.495
45.5124,15.8374,0.637
45.5124,15.879,0.613
45.5124,15.9207,0.485
45.5124,15.9624,0.517
45.5124,16.004,0.728
45.5124,16.0457,0.707
45.5124,16.0874,0.625
45.5124,16.129,0.668
45.5124,16.1707,0.652
45.5124,16.2124,0.48
45.5124,16.254,0.363
45.5124,16.2957,0.695
45.5124,16.3374,0.805
45.5124,16.379,0.775
45.5124,16.4207,0.517
45.5124,16.4624,0.278
45.5124,16.504,0.415
45.5124,16.5457,0.428
45.5124,16.5874,0.618
45.5124,16.629,0.598
45.5124,16.6707,0.675
45.5124,16.7124,0.715
45.5124,16.754,0.64
45.5124,16.7957,0.77
45.5124,16.8374,0.772
45.5124,16.879,0.85
45.5124,16.9207,0.817
45.5124,16.9624,0.87
45.5124,17.004,0.715
45.5124,17.0457,0.76
45.5124,17.0874,0.46
45.5124,17.129,0.627
45.5124,17.1707,0.55
45.5124,17.2124,0.505
45.5124,17.254,0.605
45.5124,17.2957,0.743
45.5124,17.3374,0.55
45.5124,17.379,0.493
45.5124,17.4207,0.127
45.5124,17.4624,0.162
45.5124,17.504,0.393
45.5124,17.5457,0.535
45.5124,17.5874,0.475
45.5124,17.629,0.145
45.5124,17.6707,0.365
45.5124,17.7124,0.49
45.5124,17.754,0.375
45.5124,17.7957,0.452
45.5124,17.8374,0.678
45.5124,17.879,0.585
45.5124,17.9207,0.48
45.5124,17.9624,0.527
45.5124,18.004,0.592
45.5124,18.0457,0.425
45.5124,18.0874,0.425
45.5124,18.129,0.417
45.5124,18.1707,0.3
45.5124,18.2124,0.345
45.5124,18.254,0.213
45.5124,18.2957,0.493
45.5124,18.3374,0.553
45.5124,18.379,0.4
45.5124,18.4207,0.428
45.5124,18.4624,0.495
45.5124,18.504,0.482
45.5124,18.5457,0.527
45.5124,18.5874,0.655
45.5124,18.629,0.658
45.5124,18.6707,0.73
45.5124,18.7124,0.76
45.5124,18.754,0.775
45.5124,18.7957,0.555
45.5124,18.8374,0.715
45.5124,18.879,0.658
45.5124,18.9207,0.44
45.5124,18.9624,0.582
45.5124,19.004,0.468
45.5124,19.0457,0.475
45.5124,19.0874,0.605
45.504,14.429,0.452
45.504,14.4707,0.43
45.504,14.5124,0.325
45.504,14.554,0.355
45.504,14.5957,0.522
45.504,14.6374,0.315
45.504,14.679,0.298
45.504,14.7207,0.363
45.504,14.9124,0.435
45.504,15.329,0.51
45.504,15.3707,0.502
45.504,15.4124,0.572
45.504,15.454,0.615
45.504,15.4957,0.558
45.504,15.5374,0.752
45.504,15.579,0.635
45.504,15.6207,0.627
45.504,15.6624,0.438
45.504,15.704,0.45
45.504,15.7457,0.452
45.504,15.7874,0.52
45.504,15.829,0.455
45.504,15.8707,0.565
45.504,15.9124,0.545
45.504,15.954,0.517
45.504,15.9957,0.767
45.504,16.0374,0.635
45.504,16.079,0.71
45.504,16.1207,0.712
45.504,16.1624,0.65
45.504,16.204,0.42
45.504,16.2457,0.282
45.504,16.2874,0.482
45.504,16.329,0.8
45.504,16.3707,0.825
45.504,16.4124,0.51
45.504,16.454,0.265
45.504,16.4957,0.375
45.504,16.5374,0.355
45.504,16.579,0.515
45.504,16.6207,0.585
45.504,16.6624,0.615
45.504,16.704,0.808
45.504,16.7457,0.705
45.504,16.7874,0.725
45.504,16.829,0.63
45.504,16.8707,0.788
45.504,16.9124,0.817
45.504,16.954,0.848
45.504,16.9957,0.865
45.504,17.0374,0.623
45.504,17.079,0.632
45.504,17.1207,0.692
45.504,17.1624,0.447
45.504,17.204,0.56
45.504,17.2457,0.485
45.504,17.2874,0.738
45.504,17.329,0.53
45.504,17.3707,0.458
45.504,17.4124,0.298
45.504,17.454,0.135
45.504,17.4957,0.287
45.504,17.5374,0.77
45.504,17.579,0.465
45.504,17.6207,0.32
45.504,17.6624,0.495
45.504,17.704,0.368
45.504,17.7457,0.41
45.504,17.7874,0.48
45.504,17.829,0.35
45.504,17.8707,0.42
45.504,17.9124,0.435
45.504,17.954,0.447
45.504,17.9957,0.52
45.504,18.0374,0.485
45.504,18.079,0.433
45.504,18.1207,0.37
45.504,18.1624,0.298
45.504,18.204,0.357
45.504,18.2457,0.285
45.504,18.2874,0.5
45.504,18.329,0.533
45.504,18.3707,0.24
45.504,18.4124,0.365
45.504,18.454,0.39
45.504,18.4957,0.46
45.504,18.5374,0.435
45.504,18.579,0.74
45.504,18.6207,0.67
45.504,18.6624,0.632
45.504,18.704,0.757
45.504,18.7457,0.595
45.504,18.7874,0.81
45.504,18.829,0.745
45.504,18.8707,0.685
45.504,18.9124,0.6
45.504,18.954,0.668
45.504,18.9957,0.75
45.504,19.0374,0.6
45.504,19.079,0.717
45.4957,13.9874,0.222
45.4957,14.2124,0.317
45.4957,14.429,0.447
45.4957,14.4707,0.41
45.4957,14.5124,0.322
45.4957,14.554,0.338
45.4957,14.5957,0.595
45.4957,14.6374,0.613
45.4957,14.679,0.265
45.4957,14.7207,0.49
45.4957,14.7624,0.355
45.4957,14.9207,0.423
45.4957,14.9624,0.237
45.4957,15.379,0.702
45.4957,15.4207,0.733
45.4957,15.4624,0.5
45.4957,15.504,0.54
45.4957,15.5457,0.73
45.4957,15.5874,0.623
45.4957,15.629,0.545
45.4957,15.6707,0.435
45.4957,15.7124,0.403
45.4957,15.754,0.417
45.4957,15.7957,0.32
45.4957,15.8374,0.375
45.4957,15.879,0.57
45.4957,15.9207,0.46
45.4957,15.9624,0.61
45.4957,16.004,0.89
45.4957,16.0457,0.63
45.4957,16.0874,0.723
45.4957,16.129,0.72
45.4957,16.1707,0.5
45.4957,16.2124,0.355
45.4957,16.254,0.162
45.4957,16.2957,0.222
45.4957,16.3374,0.812
45.4957,16.379,0.918
45.4957,16.4207,0.445
45.4957,16.4624,0.265
45.4957,16.504,0.285
45.4957,16.5457,0.335
45.4957,16.5874,0.553
45.4957,16.629,0.618
45.4957,16.6707,0.64
45.4957,16.7124,0.748
45.4957,16.754,0.728
45.4957,16.7957,0.68
45.4957,16.8374,0.62
45.4957,16.879,0.738
45.4957,16.9207,0.853
45.4957,16.9624,0.86
45.4957,17.004,0.803
45.4957,17.0457,0.668
45.4957,17.0874,0.678
45.4957,17.129,0.733
45.4957,17.2124,0.652
45.4957,17.254,0.407
45.4957,17.2957,0.7
45.4957,17.3374,0.59
45.4957,17.379,0.475
45.4957,17.4207,0.493
45.4957,17.4624,0.322
45.4957,17.504,0.475
45.4957,17.5457,0.668
45.4957,17.5874,0.45
45.4957,17.629,0.472
45.4957,17.6707,0.57
45.4957,17.7124,0.365
45.4957,17.754,0.425
45.4957,17.7957,0.438
45.4957,17.8374,0.33
45.4957,17.879,0.29
45.4957,17.9207,0.585
45.4957,17.9624,0.455
45.4957,18.004,0.635
45.4957,18.0457,0.525
45.4957,18.0874,0.512
45.4957,18.129,0.343
45.4957,18.1707,0.3
45.4957,18.2124,0.278
45.4957,18.254,0.438
45.4957,18.2957,0.407
45.4957,18.3374,0.245
45.4957,18.379,0.393
45.4957,18.4207,0.36
45.4957,18.4624,0.343
45.4957,18.504,0.468
45.4957,18.5457,0.493
45.4957,18.5874,0.77
45.4957,18.629,0.78
45.4957,18.6707,0.635
45.4957,18.7124,0.805
45.4957,18.754,0.69
45.4957,18.7957,0.812
45.4957,18.8374,0.77
45.4957,18.879,0.58
45.4957,18.9207,0.683
45.4957,18.9624,0.702
45.4957,19.004,0.853
45.4957,19.079,0.705
45.4874,13.5874,0.21
45.4874,14.004,0.203
45.4874,14.0457,0.2
45.4874,14.204,0.317
45.4874,14.2457,0.287
45.4874,14.2874,0.36
45.4874,14.4207,0.407
45.4874,14.4624,0.49
45.4874,14.504,0.36
45.4874,14.5457,0.312
45.4874,14.5874,0.55
45.4874,14.629,0.553
45.4874,14.6707,0.68
45.4874,14.7124,0.517
45.4874,14.754,0.23
45.4874,14.904,0.407
45.4874,14.9457,0.26
45.4874,14.9874,0.25
45.4874,15.3874,0.548
45.4874,15.429,0.55
45.4874,15.4707,0.493
45.4874,15.5124,0.835
45.4874,15.554,0.665
45.4874,15.5957,0.655
45.4874,15.6374,0.495
45.4874,15.679,0.398
45.4874,15.7207,0.37
45.4874,15.7624,0.41
45.4874,15.804,0.235
45.4874,15.8457,0.303
45.4874,15.8874,0.535
45.4874,15.929,0.545
45.4874,15.9707,0.63
45.4874,16.0124,0.697
45.4874,16.054,0.757
45.4874,16.0957,0.675
45.4874,16.1374,0.567
45.4874,16.179,0.562
45.4874,16.2207,0.433
45.4874,16.2624,0.382
45.4874,16.304,0.618
45.4874,16.3457,0.897
45.4874,16.3874,0.733
45.4874,16.429,0.325
45.4874,16.4707,0.203
45.4874,16.5124,0.252
45.4874,16.554,0.312
45.4874,16.5957,0.587
45.4874,16.6374,0.637
45.4874,16.679,0.683
45.4874,16.7207,0.74
45.4874,16.7624,0.755
45.4874,16.804,0.627
45.4874,16.8457,0.6
45.4874,16.8874,0.66
45.4874,16.929,0.822
45.4874,16.9707,0.83
45.4874,17.0124,0.793
45.4874,17.054,0.652
45.4874,17.0957,0.743
45.4874,17.1374,0.613
45.4874,17.179,0.748
45.4874,17.2207,0.433
45.4874,17.2624,0.538
45.4874,17.304,0.725
45.4874,17.3457,0.8
45.4874,17.3874,0.498
45.4874,17.429,0.44
45.4874,17.4707,0.393
45.4874,17.5124,0.553
45.4874,17.554,0.517
45.4874,17.5957,0.495
45.4874,17.6374,0.472
45.4874,17.679,0.595
45.4874,17.7207,0.365
45.4874,17.7624,0.543
45.4874,17.804,0.498
45.4874,17.8457,0.498
45.4874,17.8874,0.425
45.4874,17.929,0.61
45.4874,17.9707,0.447
45.4874,18.0124,0.575
45.4874,18.054,0.507
45.4874,18.0957,0.49
45.4874,18.1374,0.458
45.4874,18.179,0.398
45.4874,18.2207,0.292
45.4874,18.2624,0.47
45.4874,18.304,0.425
45.4874,18.3457,0.245
45.4874,18.3874,0.357
45.4874,18.429,0.387
45.4874,18.4707,0.373
45.4874,18.5124,0.712
45.4874,18.554,0.75
45.4874,18.5957,0.535
45.4874,18.6374,0.527
45.4874,18.679,0.582
45.4874,18.7207,0.658
45.4874,18.7624,0.853
45.4874,18.804,0.615
45.4874,18.8457,0.733
45.4874,18.8874,0.592
45.4874,18.929,0.79
45.4874,18.9707,0.84
45.479,13.5957,0.185
45.479,14.0124,0.285
45.479,14.054,0.26
45.479,14.1374,0.287
45.479,14.179,0.377
45.479,14.2207,0.312
45.479,14.2624,0.303
45.479,14.304,0.375
45.479,14.3457,0.442
45.479,14.3957,0.46
45.479,14.4374,0.415
45.479,14.479,0.472
45.479,14.5207,0.373
45.479,14.5624,0.403
45.479,14.604,0.567
45.479,14.6457,0.512
45.479,14.6874,0.243
45.479,14.729,0.548
45.479,14.7707,0.233
45.479,14.904,0.393
45.479,14.9457,0.417
45.479,14.9874,0.278
45.479,15.029,0.338
45.479,15.3707,0.548
45.479,15.4124,0.48
45.479,15.454,0.485
45.479,15.4957,0.548
45.479,15.5374,0.683
45.479,15.579,0.613
45.479,15.6207,0.488
45.479,15.6624,0.365
45.479,15.704,0.33
45.479,15.7457,0.295
45.479,15.7874,0.282
45.479,15.829,0.162
45.479,15.8707,0.493
45.479,15.9124,0.565
45.479,15.954,0.538
45.479,15.9957,0.705
45.479,16.0374,0.777
45.479,16.079,0.688
45.479,16.1207,0.678
45.479,16.1624,0.548
45.479,16.204,0.585
45.479,16.2457,0.357
45.479,16.2874,0.7
45.479,16.329,0.783
45.479,16.3707,0.72
45.479,16.4124,0.488
45.479,16.454,0.482
45.479,16.4957,0.222
45.479,16.5374,0.218
45.479,16.579,0.575
45.479,16.6207,0.695
45.479,16.6624,0.668
45.479,16.704,0.76
45.479,16.7457,0.775
45.479,16.7874,0.777
45.479,16.829,0.62
45.479,16.8707,0.625
45.479,16.9124,0.808
45.479,16.954,0.785
45.479,16.9957,0.845
45.479,17.0374,0.715
45.479,17.079,0.683
45.479,17.1207,0.757
45.479,17.1624,0.71
45.479,17.204,0.548
45.479,17.2457,0.615
45.479,17.2874,0.717
45.479,17.329,0.67
45.479,17.3707,0.663
45.479,17.4124,0.562
45.479,17.454,0.455
45.479,17.4957,0.793
45.479,17.5374,0.675
45.479,17.579,0.498
45.479,17.6207,0.55
45.479,17.6624,0.558
45.479,17.704,0.545
45.479,17.7457,0.567
45.479,17.7874,0.56
45.479,17.829,0.48
45.479,17.8707,0.498
45.479,17.9124,0.502
45.479,17.954,0.59
45.479,17.9957,0.522
45.479,18.0374,0.56
45.479,18.079,0.533
45.479,18.1207,0.458
45.479,18.1624,0.44
45.479,18.204,0.405
45.479,18.2457,0.463
45.479,18.2874,0.465
45.479,18.329,0.488
45.479,18.3707,0.34
45.479,18.4124,0.262
45.479,18.454,0.377
45.479,18.4957,0.522
45.479,18.5374,0.505
45.479,18.579,0.655
45.479,18.6207,0.572
45.479,18.6624,0.545
45.479,18.704,0.567
45.479,18.7457,0.647
45.479,18.7874,0.83
45.479,18.829,0.705
45.479,18.8707,0.655
45.479,18.9124,0.825
45.479,18.954,0.783
45.479,18.9957,0.728
45.4707,13.5874,0.13
45.4707,13.9874,0.32
45.4707,14.029,0.222
45.4707,14.0707,0.35
45.4707,14.1124,0.303
45.4707,14.154,0.375
45.4707,14.1957,0.395
45.4707,14.2374,0.298
45.4707,14.279,0.257
45.4707,14.3207,0.43
45.4707,14.3624,0.41
45.4707,14.404,0.468
45.4707,14.4457,0.325
45.4707,14.4874,0.477
45.4707,14.529,0.438
45.4707,14.5707,0.393
45.4707,14.6124,0.52
45.4707,14.654,0.647
45.4707,14.6957,0.363
45.4707,14.7374,0.543
45.4707,14.779,0.287
45.4707,14.9124,0.425
45.4707,14.954,0.257
45.4707,14.9957,0.305
45.4707,15.0374,0.237
45.4707,15.354,0.668
45.4707,15.3957,0.66
45.4707,15.4374,0.495
45.4707,15.479,0.46
45.4707,15.5207,0.717
45.4707,15.5624,0.61
45.4707,15.604,0.412
45.4707,15.6457,0.407
45.4707,15.6874,0.317
45.4707,15.729,0.228
45.4707,15.7707,0.165
45.4707,15.8124,0.155
45.4707,15.854,0.243
45.4707,15.8957,0.575
45.4707,15.9374,0.442
45.4707,15.979,0.515
45.4707,16.0207,0.783
45.4707,16.0624,0.842
45.4707,16.104,0.535
45.4707,16.1457,0.675
45.4707,16.1874,0.77
45.4707,16.229,0.76
45.4707,16.2707,0.655
45.4707,16.3124,0.59
45.4707,16.354,0.665
45.4707,16.3957,0.535
45.4707,16.4374,0.525
45.4707,16.479,0.395
45.4707,16.5207,0.233
45.4707,16.5624,0.262
45.4707,16.604,0.577
45.4707,16.6457,0.735
45.4707,16.6874,0.688
45.4707,16.729,0.858
45.4707,16.7707,0.805
45.4707,16.8124,0.77
45.4707,16.854,0.58
45.4707,16.8957,0.79
45.4707,16.9374,0.845
45.4707,16.979,0.795
45.4707,17.0207,0.845
45.4707,17.0624,0.72
45.4707,17.104,0.668
45.4707,17.1457,0.673
45.4707,17.1874,0.548
45.4707,17.229,0.582
45.4707,17.2707,0.517
45.4707,17.3124,0.645
45.4707,17.354,0.712
45.4707,17.3957,0.923
45.4707,17.4374,0.58
45.4707,17.479,0.535
45.4707,17.5207,0.895
45.4707,17.5624,0.472
45.4707,17.604,0.623
45.4707,17.6457,0.57
45.4707,17.6874,0.543
45.4707,17.729,0.39
45.4707,17.7707,0.555
45.4707,17.8124,0.535
45.4707,17.854,0.47
45.4707,17.8957,0.19
45.4707,17.9374,0.572
45.4707,17.979,0.505
45.4707,18.0207,0.605
45.4707,18.0624,0.55
45.4707,18.104,0.525
45.4707,18.1457,0.535
45.4707,18.1874,0.265
45.4707,18.229,0.417
45.4707,18.2707,0.435
45.4707,18.3124,0.237
45.4707,18.354,0.365
45.4707,18.3957,0.237
45.4707,18.4374,0.237
45.4707,18.479,0.502
45.4707,18.5207,0.502
45.4707,18.5624,0.608
45.4707,18.604,0.603
45.4707,18.6457,0.595
45.4707,18.6874,0.543
45.4707,18.729,0.582
45.4707,18.7707,0.817
45.4707,18.8124,0.595
45.4707,18.854,0.793
45.4707,18.8957,0.783
45.4707,18.9374,0.66
45.4707,18.979,0.745
45.4624,13.6124,0.15
45.4624,13.654,0.248
45.4624,13.6957,0.412
45.4624,13.7374,0.54
45.4624,13.979,0.25
45.4624,14.0207,0.317
45.4624,14.0624,0.34
45.4624,14.104,0.305
45.4624,14.1457,0.298
45.4624,14.1874,0.32
45.4624,14.229,0.38
45.4624,14.2707,0.275
45.4624,14.3124,0.435
45.4624,14.354,0.438
45.4624,14.3957,0.452
45.4624,14.4374,0.368
45.4624,14.479,0.333
45.4624,14.5207,0.405
45.4624,14.5624,0.327
45.4624,14.604,0.452
45.4624,14.6457,0.553
45.4624,14.6874,0.692
45.4624,14.729,0.515
45.4624,14.7707,0.45
45.4624,14.8124,0.42
45.4624,14.854,0.377
45.4624,14.8957,0.447
45.4624,14.9374,0.472
45.4624,14.979,0.407
45.4624,15.0207,0.312
45.4624,15.0624,0.17
45.4624,15.354,0.637
45.4624,15.3957,0.658
45.4624,15.4374,0.407
45.4624,15.479,0.692
45.4624,15.5207,0.663
45.4624,15.5624,0.533
45.4624,15.604,0.27
45.4624,15.6457,0.26
45.4624,15.6874,0.28
45.4624,15.729,0.255
45.4624,15.7707,0.18
45.4624,15.8124,0.12
45.4624,15.854,0.112
45.4624,15.8957,0.562
45.4624,15.9374,0.595
45.4624,15.979,0.66
45.4624,16.0207,0.74
45.4624,16.0624,0.635
45.4624,16.104,0.517
45.4624,16.1457,0.78
45.4624,16.1874,0.743
45.4624,16.229,0.75
45.4624,16.2707,0.637
45.4624,16.3124,0.637
45.4624,16.354,0.705
45.4624,16.3957,0.652
45.4624,16.4374,0.5
45.4624,16.479,0.233
45.4624,16.5207,0.17
45.4624,16.5624,0.228
45.4624,16.604,0.58
45.4624,16.6457,0.62
45.4624,16.6874,0.678
45.4624,16.729,0.918
45.4624,16.7707,0.86
45.4624,16.8124,0.82
45.4624,16.854,0.717
45.4624,16.8957,0.848
45.4624,16.9374,0.845
45.4624,16.979,0.825
45.4624,17.0207,0.81
45.4624,17.0624,0.705
45.4624,17.104,0.502
45.4624,17.1457,0.595
45.4624,17.1874,0.697
45.4624,17.229,0.493
45.4624,17.2707,0.73
45.4624,17.3124,0.827
45.4624,17.354,0.82
45.4624,17.3957,0.712
45.4624,17.4374,0.915
45.4624,17.479,0.695
45.4624,17.5207,0.642
45.4624,17.5624,0.558
45.4624,17.604,0.538
45.4624,17.6457,0.52
45.4624,17.6874,0.545
45.4624,17.729,0.632
45.4624,17.7707,0.46
45.4624,17.8124,0.465
45.4624,17.854,0.425
45.4624,17.8957,0.333
45.4624,17.9374,0.585
45.4624,17.979,0.545
45.4624,18.0207,0.567
45.4624,18.0624,0.482
45.4624,18.104,0.558
45.4624,18.1457,0.5
45.4624,18.1874,0.42
45.4624,18.229,0.32
45.4624,18.2707,0.433
45.4624,18.3124,0.287
45.4624,18.354,0.4
45.4624,18.3957,0.24
45.4624,18.4374,0.262
45.4624,18.479,0.39
45.4624,18.5207,0.417
45.4624,18.5624,0.627
45.4624,18.604,0.477
45.4624,18.6457,0.623
45.4624,18.6874,0.555
45.4624,18.729,0.533
45.4624,18.7707,0.772
45.4624,18.8124,0.587
45.4624,18.854,0.808
45.4624,18.8957,0.76
45.4624,18.9374,0.647
45.4624,18.979,0.803
45.454,13.6124,0.145
45.454,13.654,0.24
45.454,13.6957,0.3
45.454,13.7374,0.71
45.454,13.9457,0.268
45.454,13.9874,0.18
45.454,14.029,0.303
45.454,14.0707,0.365
45.454,14.1124,0.357
45.454,14.154,0.29
45.454,14.1957,0.377
45.454,14.2374,0.375
45.454,14.279,0.273
45.454,14.3207,0.45
45.454,14.3624,0.433
45.454,14.404,0.465
45.454,14.4457,0.387
45.454,14.4874,0.335
45.454,14.529,0.407
45.454,14.5707,0.303
45.454,14.6124,0.433
45.454,14.654,0.475
45.454,14.6957,0.67
45.454,14.7374,0.57
45.454,14.779,0.303
45.454,14.8207,0.205
45.454,14.8624,0.417
45.454,14.904,0.458
45.454,14.9457,0.24
45.454,14.9874,0.312
45.454,15.029,0.287
45.454,15.0707,0.225
45.454,15.3374,0.757
45.454,15.379,0.665
45.454,15.4207,0.498
45.454,15.4624,0.48
45.454,15.504,0.668
45.454,15.5457,0.565
45.454,15.5874,0.343
45.454,15.629,0.315
45.454,15.6707,0.3
45.454,15.7124,0.248
45.454,15.754,0.215
45.454,15.7957,0.12
45.454,15.879,0.512
45.454,15.9207,0.415
45.454,15.9624,0.522
45.454,16.004,0.733
45.454,16.0457,0.752
45.454,16.0874,0.75
45.454,16.129,0.817
45.454,16.1707,0.788
45.454,16.2124,0.705
45.454,16.254,0.62
45.454,16.2957,0.93
45.454,16.3374,0.715
45.454,16.379,0.608
45.454,16.4207,0.458
45.454,16.4624,0.237
45.454,16.504,0.248
45.454,16.5457,0.177
45.454,16.5874,0.352
45.454,16.629,0.577
45.454,16.6707,0.692
45.454,16.7124,0.757
45.454,16.754,0.82
45.454,16.7957,0.895
45.454,16.8374,0.827
45.454,16.879,0.837
45.454,16.9207,0.848
45.454,16.9624,0.853
45.454,17.004,0.798
45.454,17.0457,0.83
45.454,17.0874,0.745
45.454,17.129,0.627
45.454,17.1707,0.695
45.454,17.2124,0.38
45.454,17.254,0.798
45.454,17.2957,0.752
45.454,17.3374,0.595
45.454,17.379,0.54
45.454,17.4207,0.77
45.454,17.4624,0.765
45.454,17.504,0.815
45.454,17.5457,0.54
45.454,17.5874,0.575
45.454,17.629,0.58
45.454,17.6707,0.555
45.454,17.7124,0.558
45.454,17.754,0.515
45.454,17.7957,0.567
45.454,17.8374,0.387
45.454,17.879,0.21
45.454,17.9207,0.488
45.454,17.9624,0.482
45.454,18.004,0.505
45.454,18.0457,0.618
45.454,18.0874,0.613
45.454,18.129,0.565
45.454,18.1707,0.53
45.454,18.2124,0.32
45.454,18.254,0.425
45.454,18.2957,0.403
45.454,18.3374,0.292
45.454,18.379,0.188
45.454,18.4207,0.29
45.454,18.4624,0.355
45.454,18.504,0.308
45.454,18.5457,0.417
45.454,18.5874,0.308
45.454,18.629,0.775
45.454,18.6707,0.65
45.454,18.7124,0.548
45.454,18.754,0.777
45.454,18.7957,0.717
45.454,18.8374,0.808
45.454,18.879,0.743
45.454,18.9207,0.715
45.454,18.9624,0.835
45.4457,13.5207,0.112
45.4457,13.604,0.127
45.4457,13.6457,0.2
45.4457,13.6874,0.268
45.4457,13.729,0.675
45.4457,13.7707,0.625
45.4457,13.9457,0.273
45.4457,13.9874,0.183
45.4457,14.029,0.21
45.4457,14.0707,0.3
45.4457,14.1124,0.287
45.4457,14.154,0.29
45.4457,14.1957,0.4
45.4457,14.2374,0.438
45.4457,14.279,0.3
45.4457,14.3207,0.387
45.4457,14.3624,0.465
45.4457,14.404,0.447
45.4457,14.4457,0.48
45.4457,14.4874,0.36
45.4457,14.529,0.36
45.4457,14.5707,0.37
45.4457,14.6124,0.43
45.4457,14.654,0.482
45.4457,14.6957,0.632
45.4457,14.7374,0.512
45.4457,14.779,0.4
45.4457,14.8207,0.417
45.4457,14.8624,0.46
45.4457,14.904,0.3
45.4457,14.9457,0.248
45.4457,14.9874,0.157
45.4457,15.029,0.273
45.4457,15.0707,0.165
45.4457,15.1124,0.585
45.4457,15.304,0.65
45.4457,15.3457,0.608
45.4457,15.3874,0.553
45.4457,15.429,0.317
45.4457,15.4707,0.37
45.4457,15.5124,0.52
45.4457,15.554,0.533
45.4457,15.5957,0.248
45.4457,15.6374,0.287
45.4457,15.679,0.218
45.4457,15.7207,0.22
45.4457,15.7624,0.127
45.4457,15.804,0.157
45.4457,15.8874,0.553
45.4457,15.929,0.502
45.4457,15.9707,0.6
45.4457,16.0124,0.743
45.4457,16.054,0.723
45.4457,16.0957,0.695
45.4457,16.1374,0.785
45.4457,16.179,0.77
45.4457,16.2207,0.73
45.4457,16.2624,0.868
45.4457,16.304,0.798
45.4457,16.3457,0.707
45.4457,16.3874,0.567
45.4457,16.429,0.425
45.4457,16.4707,0.195
45.4457,16.5124,0.198
45.4457,16.554,0.243
45.4457,16.5957,0.525
45.4457,16.6374,0.567
45.4457,16.679,0.705
45.4457,16.7207,0.748
45.4457,16.7624,0.9
45.4457,16.804,0.88
45.4457,16.8457,0.837
45.4457,16.8874,0.87
45.4457,16.929,0.842
45.4457,16.9707,0.8
45.4457,17.0124,0.848
45.4457,17.054,0.86
45.4457,17.0957,0.79
45.4457,17.1374,0.415
45.4457,17.179,0.663
45.4457,17.2207,0.632
45.4457,17.2624,0.618
45.4457,17.304,0.553
45.4457,17.3457,0.647
45.4457,17.3874,0.707
45.4457,17.429,0.767
45.4457,17.4707,0.585
45.4457,17.5124,0.505
45.4457,17.554,0.598
45.4457,17.5957,0.598
45.4457,17.6374,0.498
45.4457,17.679,0.558
45.4457,17.7207,0.533
45.4457,17.7624,0.642
45.4457,17.804,0.572
45.4457,17.8457,0.305
45.4457,17.8874,0.56
45.4457,17.929,0.347
45.4457,17.9707,0.582
45.4457,18.0124,0.533
45.4457,18.054,0.447
45.4457,18.0957,0.458
45.4457,18.1374,0.585
45.4457,18.179,0.493
45.4457,18.2207,0.35
45.4457,18.2624,0.405
45.4457,18.304,0.305
45.4457,18.3457,0.172
45.4457,18.3874,0.162
45.4457,18.429,0.308
45.4457,18.4707,0.298
45.4457,18.5124,0.335
45.4457,18.554,0.25
45.4457,18.5957,0.455
45.4457,18.6374,0.752
45.4457,18.679,0.817
45.4457,18.7207,0.543
45.4457,18.7624,0.728
45.4457,18.804,0.762
45.4457,18.8457,0.775
45.4457,18.8874,0.785
45.4457,18.929,0.652
45.4457,18.9707,0.705
45.4374,13.5207,0.123
45.4374,13.604,0.127
45.4374,13.6457,0.198
45.4374,13.6874,0.37
45.4374,13.729,0.67
45.4374,13.7707,0.663
45.4374,13.9207,0.21
45.4374,13.9624,0.29
45.4374,14.004,0.262
45.4374,14.0457,0.222
45.4374,14.0874,0.345
45.4374,14.129,0.373
45.4374,14.1707,0.34
45.4374,14.2124,0.387
45.4374,14.254,0.315
45.4374,14.2957,0.29
45.4374,14.3374,0.405
45.4374,14.379,0.45
45.4374,14.4207,0.463
45.4374,14.4624,0.49
45.4374,14.504,0.398
45.4374,14.5457,0.37
45.4374,14.5874,0.312
45.4374,14.629,0.407
45.4374,14.6707,0.533
45.4374,14.7124,0.417
45.4374,14.754,0.702
45.4374,14.7957,0.325
45.4374,14.8374,0.395
45.4374,14.879,0.44
45.4374,14.9207,0.285
45.4374,14.9624,0.153
45.4374,15.004,0.237
45.4374,15.0457,0.347
45.4374,15.0874,0.262
45.4374,15.204,0.725
45.4374,15.2457,0.87
45.4374,15.2874,0.772
45.4374,15.329,0.565
45.4374,15.3707,0.623
45.4374,15.4124,0.517
45.4374,15.454,0.345
45.4374,15.4957,0.808
45.4374,15.5374,0.637
45.4374,15.579,0.42
45.4374,15.6207,0.162
45.4374,15.6624,0.165
45.4374,15.8707,0.455
45.4374,15.9124,0.572
45.4374,15.954,0.495
45.4374,15.9957,0.745
45.4374,16.0374,0.733
45.4374,16.079,0.615
45.4374,16.1207,0.5
45.4374,16.1624,0.692
45.4374,16.204,0.755
45.4374,16.2457,0.752
45.4374,16.2874,0.835
45.4374,16.329,0.623
45.4374,16.3707,0.533
45.4374,16.4124,0.363
45.4374,16.454,0.213
45.4374,16.4957,0.195
45.4374,16.5374,0.185
45.4374,16.579,0.265
45.4374,16.6207,0.458
45.4374,16.6624,0.692
45.4374,16.704,0.68
45.4374,16.7457,0.858
